,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
7002,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-1,-1,2,2
7003,2,2,2,2,-2,-2,2,2,2,2,2,2,2,-2,2
7004,-2,-2,-2,2,-2,-1,2,2,2,2,2,2,-1,-1,2
7005,-1,2,-2,2,2,-2,-2,-2,2,2,2,-2,2,2,-1
7006,2,-1,2,-1,2,-1,2,-1,-1,2,2,-2,2,-1,2
7007,-1,2,-1,2,-1,-1,-1,-1,-2,2,2,1,1,2,2
7008,2,2,2,2,2,2,2,-1,2,2,-2,2,2,2,2
7009,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
7010,2,2,2,2,2,2,-2,2,2,1,2,2,2,2,2
7011,2,-1,2,2,-1,2,2,2,2,1,2,2,2,2,2
7012,-2,-2,-2,2,2,-1,2,-2,2,2,1,2,2,2,2
7013,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7014,2,2,-1,-1,2,-1,2,-2,2,2,2,2,1,1,2
7015,2,-2,2,2,2,2,-2,2,1,2,2,2,2,2,2
7016,2,2,2,1,2,1,1,1,2,1,1,1,1,1,-1
7017,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2
7018,2,2,2,2,2,2,2,2,-1,2,2,2,2,-1,2
7019,1,1,1,2,1,1,2,2,2,2,2,2,2,2,-1
7020,2,2,1,2,2,2,-1,2,-1,2,-1,2,2,2,-1
7021,2,2,1,2,2,2,2,-1,2,2,2,2,2,-2,-2
7022,2,2,2,2,1,2,2,-2,2,2,2,2,2,2,-2
7023,2,2,2,2,1,2,2,2,2,2,2,2,2,2,-2
7024,2,2,2,2,2,2,-1,-1,-2,1,1,1,2,2,2
7025,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2
7026,2,-1,2,2,2,2,2,-2,2,-2,-2,2,2,2,2
7027,2,2,2,2,2,-2,2,2,2,2,2,2,2,2,2
7028,2,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2
7029,2,2,2,2,-2,2,2,2,1,2,2,2,2,2,-2
7030,2,2,1,1,1,1,1,1,2,2,2,-1,-1,-1,-1
7031,2,2,2,2,2,2,-2,-2,2,1,2,2,-1,-1,2
7032,-1,2,-2,-2,2,2,2,2,2,2,2,2,-1,-1,-1
7033,2,2,2,2,2,2,2,1,2,2,2,2,2,2,-1
7034,2,2,2,2,2,2,2,-1,2,2,2,2,2,2,2
7035,-2,2,2,2,2,2,2,2,2,-1,2,2,1,2,2
7036,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
7037,2,2,2,2,2,2,2,1,2,2,-1,-1,2,2,2
7038,2,2,2,2,-1,2,2,2,2,2,1,2,2,-1,2
7039,2,2,2,-1,-1,-1,2,2,2,-1,-1,2,-1,2,2
7040,1,2,2,2,-2,2,-1,2,-2,-2,-2,1,1,1,2
7041,2,2,1,2,2,-1,2,2,-1,2,2,2,2,2,2
7042,2,2,2,-2,-2,-2,-2,-2,2,2,-2,2,2,-2,2
7043,2,-1,-2,-2,2,-2,-2,2,-2,2,-2,2,-1,2,2
7044,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,-1
7045,2,2,2,2,-1,-1,2,-2,-2,-2,2,-2,2,2,2
7046,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2
7047,2,-2,-2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2
7048,2,2,-1,2,2,2,2,2,2,1,1,-1,-2,2,2
7049,-1,-1,-1,2,-2,2,2,2,2,2,2,2,2,2,2
7050,2,-2,2,2,2,2,2,2,2,-2,2,-2,2,-1,-1
7051,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7052,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2
7053,2,2,-2,-2,-1,-1,-1,-1,2,2,2,2,2,2,2
7054,2,2,2,2,2,2,-2,2,-1,2,2,2,2,2,2
7055,2,2,2,2,2,2,-2,2,2,2,2,2,2,2,2
7056,2,2,2,2,2,1,2,-2,-1,-1,2,-1,2,2,2
7057,2,2,2,2,2,1,2,2,-1,2,2,-1,-1,-1,-1
7058,-1,2,1,2,2,2,2,-2,2,2,-2,2,-2,2,2
7059,2,-1,2,2,2,-2,2,2,-2,2,2,-2,2,-1,2
7060,-2,2,-1,2,2,1,2,2,2,2,-2,2,-1,-1,-1
7061,2,2,-1,2,2,-2,2,2,2,-2,-2,2,-2,2,-1
7062,2,-1,2,2,2,2,2,2,2,2,-2,-2,-2,2,-1
7063,-1,2,2,2,2,-1,2,2,2,2,1,1,2,2,-1
7064,-1,2,2,-1,-1,-1,2,1,-2,2,2,2,-2,2,-1
7065,2,-1,2,2,2,-1,2,2,-2,2,2,2,-2,-2,2
7066,2,2,-2,-2,-1,-1,2,-1,-1,2,2,2,2,2,-1
7067,2,2,2,-2,2,2,-1,-1,2,1,-2,2,2,2,2
7068,2,2,-2,2,-1,-1,-1,-1,2,2,2,1,2,2,2
7069,2,2,2,2,-2,2,2,-1,2,2,2,2,2,2,2
7070,2,2,-2,2,-2,-2,2,2,2,2,2,1,2,2,-1
7071,-2,2,2,2,-2,2,2,1,2,1,2,2,1,1,2
7072,2,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2
7073,-1,-1,2,2,-1,-1,-1,2,-1,2,2,2,2,2,2
7074,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2
7075,-1,2,2,2,-1,2,-2,-2,2,2,2,2,2,2,-1
7076,2,2,2,2,2,2,2,2,-1,2,2,2,2,2,-1
7077,2,2,2,2,2,-1,2,2,2,2,-1,2,-2,-1,-1
7078,2,1,2,2,2,-1,-1,2,2,-1,-1,2,-2,2,-2
7079,2,2,2,2,-1,2,2,2,2,2,2,2,2,2,2
7080,2,-2,-2,-2,2,2,-2,2,2,-2,-2,2,1,2,-2
7081,-2,2,2,-2,-2,-2,2,2,2,2,2,2,-1,-1,-1
7082,2,2,2,-1,2,-2,2,2,2,2,2,2,2,2,-1
7083,2,2,2,2,2,-2,2,2,2,2,-1,2,2,-1,2
7084,2,2,2,-1,-1,2,2,-2,2,2,2,1,2,2,2
7085,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2
7086,2,2,2,2,-2,2,2,2,-2,2,-1,2,2,2,2
7087,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1
7088,-1,2,-2,2,1,1,-2,2,-1,1,2,2,2,2,2
7089,2,2,2,2,2,-2,2,2,-1,2,2,2,2,2,2
7090,2,2,1,2,2,2,-2,-1,-1,-1,2,2,2,2,2
7091,2,2,1,1,2,1,2,-2,2,2,2,2,2,2,2
7092,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2
7093,-2,2,2,2,2,2,2,2,-1,2,2,2,2,2,2
7094,2,2,1,2,2,2,-2,2,2,-1,2,-1,2,2,1
7095,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2
7096,-1,1,2,2,2,2,2,2,-1,-2,-2,-1,2,2,-1
7097,2,2,2,2,2,2,2,2,-1,2,2,2,2,2,-1
7098,-1,2,2,2,2,2,2,1,2,2,-2,-2,-2,-2,-2
7099,-1,2,2,2,2,2,2,2,2,2,2,-2,2,-2,-2
7100,-1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
7101,2,-1,2,2,2,1,1,1,2,2,2,2,1,2,2
7102,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7103,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2
7104,2,2,2,2,2,2,-1,2,-2,-2,-2,-2,1,2,2
7105,-2,2,-1,-1,2,2,2,2,2,2,2,-2,2,-2,-2
7106,2,2,2,2,-1,2,-1,2,-1,-1,-2,2,2,2,2
7107,-1,2,2,2,2,2,-1,2,2,2,-2,2,2,2,2
7108,2,2,2,2,2,2,2,2,-1,2,-2,2,2,2,2
7109,2,2,2,2,-2,2,-1,2,2,2,2,2,2,2,-1
7110,2,1,2,2,2,2,2,2,-2,1,1,2,2,2,2
7111,-1,-2,2,2,2,2,-1,2,2,2,2,-1,2,1,-1
7112,-2,2,2,2,2,2,2,2,-1,1,2,2,2,2,-1
7113,2,2,-2,2,2,1,1,2,2,2,2,2,2,2,-1
7114,-1,-1,2,2,1,2,1,2,2,2,2,2,2,1,2
7115,2,2,-2,2,2,2,1,1,2,2,2,-1,-1,2,2
7116,-1,2,-2,2,1,-2,-2,2,-2,2,2,2,-1,-1,2
7117,-1,-1,-2,2,-1,-1,2,2,2,-1,2,-1,2,2,1
7118,-2,1,1,-1,2,2,-1,2,2,1,2,2,2,2,-1
7119,1,2,-2,-1,2,1,-1,2,2,2,2,2,2,1,2
7120,2,-2,-1,2,2,2,-1,2,-2,-2,-2,2,-1,2,2
7121,2,2,2,2,1,1,-1,2,-2,-2,2,2,2,2,2
7122,-2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,2,2,2
7123,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2
7124,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
7125,-2,2,2,2,2,1,1,1,1,2,2,1,2,2,2
7126,-1,-2,2,2,2,2,2,2,2,1,2,1,1,2,1
7127,2,2,2,-2,2,-1,-1,2,2,2,2,2,2,2,-2
7128,2,-2,2,2,2,2,2,2,2,-2,2,-2,-2,2,-2
7129,-2,2,-1,-1,2,2,2,2,2,2,2,2,2,-2,2
7130,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-1
7131,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1
7132,2,2,2,1,2,2,2,2,2,2,2,-2,-2,2,-1
7133,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1
7134,2,2,2,2,1,1,2,-2,2,-2,2,-1,2,-1,-1
7135,2,1,2,2,2,2,2,2,-2,2,2,2,2,2,2
7136,-1,2,2,2,2,2,-2,2,-1,-1,2,-1,-1,2,-2
7137,2,2,2,2,2,2,2,2,-1,2,2,2,2,-1,2
7138,2,2,2,2,2,-2,-2,2,2,2,-1,2,2,2,2
7139,2,2,2,2,2,1,2,-2,-2,-2,2,-2,-2,-2,2
7140,-1,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2
7141,2,2,2,2,2,-1,-2,-2,-2,2,2,2,1,1,2
7142,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
7143,-2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2
7144,-1,-1,2,-1,2,2,-1,-2,2,2,2,2,2,2,-2
7145,-1,2,-1,2,2,2,2,-1,2,2,-2,-2,-2,2,-2
7146,2,-2,2,2,2,-1,-1,-2,-1,2,2,2,2,1,2
7147,2,-2,-2,2,-2,-2,2,-2,-1,2,2,2,2,1,2
7148,2,2,2,-2,2,1,2,-2,2,2,2,2,-1,2,2
7149,-2,-2,-2,2,2,2,-2,-1,2,2,2,2,2,-2,-2
7150,2,2,2,2,2,2,2,2,2,-2,2,2,2,2,2
7151,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
7152,2,2,2,2,2,-2,-2,-2,2,2,2,2,2,2,2
7153,2,2,2,2,2,2,2,2,-1,1,1,2,1,2,2
7154,2,-2,2,2,-2,2,2,-1,2,2,1,2,2,2,2
7155,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7156,2,2,2,2,2,-2,2,-1,2,2,2,2,2,2,2
7157,2,2,2,2,2,2,2,2,2,2,2,-1,1,2,2
7158,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7159,-2,-2,2,-1,-1,2,2,2,-1,2,2,1,2,1,2
7160,2,2,2,2,2,2,1,2,-2,2,2,2,2,2,-2
7161,-1,1,2,2,2,2,2,2,-2,2,-1,2,2,2,2
7162,2,2,2,2,2,2,1,2,2,2,-2,2,-1,2,-1
7163,2,2,2,-1,2,2,2,2,2,2,-1,2,2,2,2
7164,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2
7165,2,2,2,-1,1,1,2,2,2,2,2,2,2,-2,2
7166,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2
7167,2,2,-2,2,2,1,1,2,-2,-2,2,2,2,1,2
7168,-1,2,2,2,2,-2,-2,-2,-2,-2,2,2,2,2,2
7169,1,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2
7170,2,2,2,2,-1,-1,2,2,2,-2,-2,2,2,2,2
7171,2,2,2,2,2,2,-1,-1,-1,2,2,2,2,2,2
7172,2,2,2,-1,-1,-1,2,-2,-2,2,-2,2,2,2,2
7173,2,2,2,2,2,2,2,-2,-2,-2,2,2,2,2,2
7174,2,2,1,2,2,2,2,-1,2,-2,2,1,1,1,1
7175,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2
7176,2,2,-1,-1,2,2,2,-2,2,2,2,2,2,1,-2
7177,2,2,2,-1,2,2,-1,-1,2,2,2,-2,2,2,2
7178,2,2,2,-2,2,2,2,2,1,2,-1,-1,-1,2,-1
7179,2,2,-2,2,2,2,2,2,2,2,2,2,2,-2,-1
7180,-1,-1,-2,2,2,2,2,2,2,2,-2,2,2,2,2
7181,2,2,-2,2,1,2,2,2,-1,2,2,2,2,2,2
7182,-2,2,2,2,1,1,2,2,2,-2,2,2,2,1,2
7183,2,2,2,2,2,1,1,2,2,2,2,2,-2,-2,2
7184,-1,2,2,2,2,-2,-2,2,2,2,-2,-2,-2,-2,-2
7185,-2,2,2,2,-2,2,2,2,-1,2,2,2,2,2,2
7186,2,-2,-2,2,2,-1,-1,-1,-1,-1,2,2,2,2,2
7187,2,2,2,2,2,2,2,2,-1,1,1,2,2,2,2
7188,2,2,-1,2,-1,2,2,2,2,1,2,1,2,2,2
7189,2,2,2,-2,1,1,2,2,2,2,2,1,2,2,2
7190,-1,2,2,2,2,2,-1,-1,-1,2,1,2,2,1,-2
7191,2,1,1,2,2,2,-1,2,2,1,2,1,2,1,-2
7192,-1,2,2,2,2,2,2,2,2,-1,2,-2,-2,-2,2
7193,-1,-1,2,2,2,2,2,2,2,2,2,2,2,1,-2
7194,-1,2,2,2,2,2,2,2,2,2,2,2,1,1,-2
7195,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
7196,2,2,2,1,2,2,2,2,2,-2,-2,2,2,2,1
7197,-1,2,2,1,2,2,-2,2,2,2,2,-1,2,-1,2
7198,2,2,2,2,2,2,2,2,2,-1,2,2,2,2,2
7199,2,2,2,2,1,1,2,-2,-1,2,1,1,2,2,-1
7200,2,2,2,2,2,1,2,-2,2,-2,2,-1,2,2,2
7201,2,2,2,2,2,1,-2,2,2,2,1,2,1,1,2
7202,2,2,2,2,2,2,-1,2,-1,2,2,2,2,2,2
7203,2,2,2,1,1,2,2,2,2,2,2,2,2,2,-1
7204,2,2,2,-2,-1,2,2,1,1,2,2,2,2,2,2
7205,2,2,2,2,2,2,2,-1,2,2,2,2,2,1,2
7206,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
7207,2,-1,2,2,2,2,-2,-2,-1,-1,2,2,2,2,-2
7208,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2
7209,-1,2,2,2,2,2,2,2,2,2,-1,2,2,2,2
7210,-1,-1,1,2,2,2,2,1,2,-2,2,-1,-1,-1,-1
7211,-1,2,2,2,2,1,2,-1,2,-2,2,2,2,-1,2
7212,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
7213,2,2,2,2,2,2,2,2,-2,2,-1,2,2,2,-1
7214,2,2,2,-2,2,2,2,2,2,2,2,2,2,2,2
7215,2,2,-2,-2,1,2,2,2,-2,-2,2,2,-1,2,2
7216,2,2,2,-2,2,-2,-2,-2,-2,-2,-2,2,-2,2,-1
7217,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
7218,2,2,2,1,1,2,-2,-1,-1,2,2,2,2,2,2
7219,2,2,2,2,2,2,-1,2,2,2,2,2,2,2,2
7220,-2,2,2,2,2,2,1,2,2,2,2,2,2,2,-2
7221,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1
7222,2,-2,-2,2,-2,2,2,2,2,1,2,-1,2,-1,-2
7223,2,1,1,1,1,-2,2,2,2,2,2,2,2,-1,2
7224,-2,2,-2,-2,-1,2,2,1,2,2,2,2,2,-1,-2
7225,2,2,-2,-2,2,2,2,2,-1,2,2,-1,-1,2,2
7226,-1,-1,2,2,2,2,2,2,2,-1,2,2,-2,2,-1
7227,2,2,2,2,2,2,-2,-2,-2,2,2,2,2,2,2
7228,-1,1,2,2,2,2,2,1,2,2,2,2,2,2,2
7229,2,1,2,2,2,2,1,-1,2,2,2,-2,2,2,-2
7230,2,1,2,-1,2,2,2,-1,-1,-1,-1,-1,-1,2,2
7231,2,2,2,2,2,-1,2,2,2,2,2,-2,-2,-2,2
7232,2,2,-1,2,-1,2,-2,-2,-2,-2,2,1,2,2,2
7233,2,2,2,2,2,-1,2,2,-2,-2,-2,2,-2,2,2
7234,2,2,2,2,-1,-1,2,-1,2,-2,-2,2,2,2,2
7235,-2,2,2,-1,2,-1,2,2,-2,-2,2,2,2,2,1
7236,2,1,-1,2,-2,-2,-2,-2,-2,2,1,2,2,2,-1
7237,2,2,2,2,-1,-1,2,2,-2,2,1,2,2,-1,-1
7238,2,2,2,2,2,-1,2,-2,2,2,2,-1,2,2,-1
7239,2,2,2,2,2,2,1,2,-1,-2,2,2,2,2,2
7240,-2,2,1,2,2,2,2,2,2,-2,-2,2,-1,-1,2
7241,2,2,2,2,2,2,2,2,2,2,2,1,2,1,-1
7242,2,2,2,2,2,2,2,-1,-1,2,1,1,1,2,-1
7243,-2,-2,1,2,2,2,2,2,2,1,2,2,2,-1,2
7244,-2,2,1,2,2,-2,2,2,2,2,1,2,2,-1,2
7245,-2,2,2,2,2,-1,-1,2,2,2,2,2,2,-1,-1
7246,-2,-2,2,-1,2,2,-1,-2,-2,2,2,2,2,2,2
7247,-1,2,2,2,2,2,2,2,-1,-2,2,2,2,2,-1
7248,-2,2,2,2,2,2,2,2,-2,2,2,1,2,2,2
7249,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
7250,2,2,2,2,2,-1,-1,2,2,1,2,2,2,2,2
7251,2,2,-2,-2,-2,-2,2,2,1,2,2,2,2,2,2
7252,2,2,2,2,2,1,-1,2,-2,-2,2,2,2,2,-2
7253,-1,-1,-2,2,2,2,-1,-1,2,2,2,2,2,2,2
7254,2,2,2,-2,-2,2,2,2,2,2,1,2,-2,-2,-2
7255,-2,-2,2,2,2,2,2,-1,-2,-2,2,2,-1,-1,-1
7256,2,2,2,2,1,1,1,2,-2,-1,-1,-1,2,-1,2
7257,2,1,2,2,-2,-2,2,2,2,2,-2,2,2,2,2
7258,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2
7259,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1
7260,-2,-2,2,2,2,2,-2,2,-1,2,2,2,2,2,2
7261,2,2,2,2,2,-2,-2,2,2,2,2,1,-1,-1,-1
7262,2,2,2,2,-2,-2,2,-2,2,2,2,2,2,2,2
7263,-2,-2,2,2,-1,-1,2,2,2,2,2,-2,-1,2,2
7264,2,-1,2,2,2,2,2,-2,2,1,2,2,2,2,2
7265,1,2,2,-1,2,-1,-1,2,-2,2,-2,2,-2,-2,2
7266,2,2,2,2,-1,-1,-1,-2,-2,2,2,2,-1,2,-2
7267,2,-2,1,-1,-1,2,-1,2,-1,-1,-1,2,2,1,2
7268,2,2,2,2,-2,2,-2,-1,2,2,-1,2,-1,1,1
7269,2,2,2,-1,2,-2,2,-1,-1,-1,2,2,2,2,2
7270,2,2,2,2,2,2,2,2,-2,2,2,2,1,2,2
7271,-1,-1,-1,2,2,2,1,2,2,2,2,1,1,1,2
7272,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,-1
7273,2,2,2,2,1,2,2,1,2,2,2,2,-1,2,-2
7274,-2,2,2,2,2,2,2,2,2,2,2,-1,2,-2,-2
7275,-2,-1,2,2,2,2,1,2,2,2,2,2,2,2,2
7276,2,-1,-1,-1,-1,1,2,2,-1,2,2,-2,2,-2,2
7277,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1
7278,-2,-2,-2,2,1,1,2,2,2,2,-1,2,2,2,2
7279,-2,-2,2,2,2,1,1,2,-1,-1,2,2,2,2,2
7280,2,2,1,1,1,1,-1,2,2,2,2,2,2,2,2
7281,2,2,2,2,2,2,-1,2,-2,-2,2,2,2,2,2
7282,2,2,2,2,2,-1,-1,2,-2,2,2,2,2,2,2
7283,2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,1
7284,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2
7285,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1
7286,2,-1,2,2,2,2,2,2,2,2,2,-1,-1,2,2
7287,2,2,-2,2,-2,-2,2,-1,-2,2,2,-1,2,2,2
7288,-2,2,2,2,2,2,-2,-2,-2,2,2,2,2,-1,-1
7289,2,2,-2,2,-1,-1,-1,2,2,2,2,-1,2,-1,2
7290,-2,2,-2,2,2,2,2,2,2,1,2,2,-2,2,2
7291,2,2,-2,-2,-2,-2,2,2,2,2,-2,2,2,2,2
7292,2,1,2,2,-2,2,2,2,2,2,2,2,2,1,2
7293,2,2,2,2,2,2,2,2,2,2,2,-2,2,2,2
7294,-1,-2,2,2,-1,2,-1,2,2,2,2,-2,2,2,2
7295,-1,2,2,2,-1,2,2,-2,1,2,2,2,2,2,2
7296,2,2,-1,-2,-2,-1,-1,-2,-2,2,2,2,1,2,2
7297,2,2,2,2,2,2,-1,2,2,2,-2,-2,2,2,2
7298,2,2,-2,2,-2,2,-2,2,2,2,2,2,1,1,2
7299,2,2,2,1,2,2,2,2,2,-2,2,1,2,-2,2
7300,-1,2,2,-1,-1,2,2,2,2,2,2,-2,2,2,2
7301,2,2,2,-1,2,-2,2,2,2,2,2,-2,2,2,2
7302,2,2,2,2,1,2,2,2,2,2,2,2,2,-1,-2
7303,2,2,2,2,2,-2,2,-1,-1,2,2,2,2,-1,2
7304,2,2,2,2,2,2,2,2,2,-1,-1,2,-1,-1,2
7305,2,-2,2,1,1,1,2,1,2,2,2,2,2,2,2
7306,2,2,-1,2,2,-1,2,2,2,-2,2,2,2,2,-2
7307,-2,-2,-2,-2,-1,2,2,2,2,2,1,1,2,2,-2
7308,2,2,2,-2,2,2,2,2,-1,-1,2,2,1,1,-1
7309,-2,-2,-2,-2,2,-1,-1,2,-2,2,-2,-2,1,1,-1
7310,2,2,-2,2,2,-1,-2,-2,2,2,2,2,2,2,-1
7311,2,-1,2,1,2,-1,2,-2,2,2,2,2,1,1,2
7312,-2,2,2,2,2,2,2,2,2,-2,2,2,2,2,1
7313,2,2,2,2,2,2,-1,2,2,-2,2,2,2,2,1
7314,-2,2,2,2,-1,-1,-1,-1,-2,2,2,2,2,2,2
7315,2,2,-2,2,-2,2,2,-2,2,2,2,2,1,2,-2
7316,2,2,2,-1,2,2,2,2,1,2,2,2,2,2,-1
7317,2,-2,2,2,2,2,-2,2,2,2,2,2,2,2,2
7318,-2,-2,2,2,2,2,2,2,2,2,1,1,-1,-1,2
7319,2,-2,-2,2,2,2,2,2,2,2,2,-1,-1,2,2
7320,2,-2,1,1,2,2,2,2,2,2,2,-1,2,2,-1
7321,-2,2,1,1,2,2,1,2,2,2,2,2,2,2,-1
7322,-2,2,2,2,2,1,2,-2,-2,2,2,2,2,-1,2
7323,2,2,2,2,2,2,2,-2,2,-2,2,1,2,-1,-1
7324,2,2,2,2,2,-2,1,2,2,2,2,2,2,2,2
7325,2,2,2,2,-1,2,-2,2,-2,2,1,2,2,2,2
7326,2,2,2,2,-1,-1,2,1,2,2,2,2,2,2,2
7327,2,2,-1,2,-1,2,2,2,2,2,2,2,2,2,2
7328,2,2,-2,-2,-1,-1,-1,2,-1,2,-1,2,2,2,2
7329,2,2,2,2,-1,2,2,2,2,2,2,-2,-2,-2,-2
7330,2,2,-2,2,2,-2,-2,2,-2,-2,-2,2,2,2,2
7331,2,2,2,2,2,2,1,1,1,1,2,2,2,2,-1
7332,2,1,2,-2,-2,2,-2,2,2,2,1,1,2,-1,2
7333,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
7334,-1,-1,2,2,2,2,-2,2,2,2,2,-2,-2,2,2
7335,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2
7336,-2,2,2,2,2,2,1,2,2,2,2,2,-2,-2,2
7337,-2,2,2,2,1,2,2,2,2,2,-2,-2,-2,2,2
7338,-2,1,2,2,2,2,2,1,2,-2,2,2,-2,2,2
7339,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-2
7340,2,2,1,1,2,-2,-2,-2,-2,-2,2,1,1,2,-2
7341,2,2,1,2,-2,2,2,-1,2,2,2,2,-2,2,-1
7342,2,2,1,2,-2,2,2,-2,2,-2,2,-2,2,-2,2
7343,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
7344,1,2,2,2,2,-2,2,-1,2,1,2,2,2,2,2
7345,2,-2,2,1,2,-2,2,2,2,-2,-2,-2,-2,2,2
7346,2,2,2,2,2,-2,-2,-1,-1,2,2,2,-2,-2,-2
7347,2,2,-2,-2,-2,2,-2,-2,2,2,2,2,2,2,2
7348,2,2,2,2,2,2,-2,-2,-1,-1,2,2,2,2,2
7349,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2
7350,2,2,2,2,-1,2,2,2,2,2,2,2,2,-2,2
7351,2,2,2,2,-1,-1,2,2,2,2,-1,2,-2,2,-2
7352,-1,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2
7353,2,2,-2,2,-2,-2,-2,2,2,-2,-2,-2,2,-2,-2
7354,-1,2,2,2,2,-1,2,2,2,-1,-1,2,-1,-1,2
7355,2,2,-1,2,-1,-1,2,2,2,2,1,2,2,2,-1
7356,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7357,-1,-1,2,2,2,2,-2,-2,-1,-1,2,2,2,2,2
7358,-2,-1,2,2,2,2,-2,2,2,2,2,2,1,2,2
7359,2,2,-2,2,2,2,-2,2,1,2,-2,-1,2,2,1
7360,2,2,-1,2,-2,-2,-2,2,2,2,-2,2,2,2,-2
7361,2,-2,2,2,2,2,-2,2,2,2,-2,2,-2,2,2
7362,2,2,-1,2,-1,-1,-1,-1,-1,-1,1,2,2,2,2
7363,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
7364,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2
7365,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
7366,-2,-2,2,-1,2,2,-2,-2,-1,2,2,2,2,2,1
7367,1,1,2,2,2,1,2,-2,2,2,2,2,2,2,2
7368,2,2,2,2,2,2,2,1,2,-2,2,1,2,1,2
7369,-2,2,-1,2,2,2,2,2,2,2,2,2,2,2,-2
7370,-1,-1,-1,-1,2,-1,2,2,2,2,-2,-2,2,2,-1
7371,-1,2,-1,2,2,2,2,2,2,2,2,2,2,2,2
7372,2,2,1,2,1,2,2,2,1,2,2,-2,2,2,2
7373,1,2,2,2,2,2,2,2,2,2,2,-2,2,2,2
7374,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
7375,2,2,-2,2,2,2,2,2,1,2,2,2,2,-1,2
7376,2,-2,2,1,1,1,2,2,-2,2,2,2,2,2,2
7377,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2
7378,2,-2,-2,-2,2,2,2,2,-1,2,-2,-2,2,2,-2
7379,2,2,-2,2,-1,2,2,2,-1,-1,2,2,2,2,2
7380,2,2,2,2,-1,-1,2,2,2,-1,-1,-1,-1,2,2
7381,2,2,2,-1,2,2,-1,-1,2,2,2,2,2,2,2
7382,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
7383,2,2,2,2,2,2,2,2,2,2,-2,2,2,2,-2
7384,-2,2,-2,2,2,2,2,-2,2,2,2,2,2,-2,-2
